,transfer_n,replicate,strategy,phenotype,fraction,contaminated,exclude,infected_by_strains,infected_by_wells,infection_to_well,infection_to_well_id,pheno_num,pheno_str,plate,received_transfer_strain,rep,count,rwell,tip,transfer_from_well_id,transfer_to_well,transfer_to_well_id,treatment_with,turnover_id,turnover_strain,turnover_strain_real,well
1301,17,0.0,Mono A,Fishy,1.0416666666666665,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
1302,17,0.0,Mono A,UI,41.66666666666667,40,40,5,5,17,8,40,40,40,24,40,40,40,40,24,24,30,40,16,16,16,40
1303,17,0.0,Mono B,B_r,41.66666666666667,40,40,16,16,11,17,40,40,40,33,40,40,40,40,33,33,33,40,7,7,7,40
1304,17,0.0,Mono B,UI,58.333333333333336,56,56,10,10,24,14,56,56,56,41,56,56,56,56,41,41,43,56,15,15,15,56
1305,17,0.0,No treatment,A&B,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1306,17,0.0,No treatment,AB_r,4.166666666666666,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,4,0,0,0,4
1307,17,0.0,No treatment,A_r,53.125,51,51,16,16,19,17,51,51,51,45,51,51,51,51,45,45,44,51,6,6,6,51
1308,17,0.0,No treatment,Fishy,6.25,6,6,4,4,1,4,6,6,6,4,6,6,6,6,4,4,4,6,2,2,2,6
1309,17,0.0,No treatment,UI,3.125,3,3,0,0,0,1,3,3,3,1,3,3,3,3,1,1,1,3,2,2,2,3
1310,17,0.0,No treatment,WT,32.29166666666667,31,31,4,4,13,6,31,31,31,19,31,31,31,31,19,19,24,31,12,12,12,31
1311,17,1.0,Combo,UI,100.0,96,96,26,26,35,31,96,96,96,74,96,96,96,96,74,74,76,96,22,22,22,96
1312,17,1.0,Cycling,B_r,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1313,17,1.0,Cycling,UI,98.95833333333334,95,95,25,25,35,30,95,95,95,73,95,95,95,95,73,73,75,95,22,22,22,95
1314,17,1.0,Mixing,AB_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1315,17,1.0,Mixing,B_r,2.083333333333333,2,2,1,1,1,0,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2
1316,17,1.0,Mixing,UI,96.875,93,93,24,24,34,31,93,93,93,73,93,93,93,93,73,73,73,93,20,20,20,93
1317,17,1.0,Mono A,AB_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
1318,17,1.0,Mono A,A_r,61.458333333333336,59,59,19,19,20,22,59,59,59,53,59,59,59,59,53,53,46,59,6,6,6,59
1319,17,1.0,Mono A,UI,37.5,36,36,6,6,15,9,36,36,36,21,36,36,36,36,21,21,29,36,15,15,15,36
1320,17,1.0,Mono B,B_r,38.54166666666667,37,37,16,16,10,17,37,37,37,30,37,37,37,37,30,30,30,37,7,7,7,37
1321,17,1.0,Mono B,UI,61.458333333333336,59,59,10,10,25,14,59,59,59,44,59,59,59,59,44,44,46,59,15,15,15,59
1322,17,1.0,No treatment,A&B,2.083333333333333,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2
1323,17,1.0,No treatment,AB_r,2.083333333333333,2,2,1,1,0,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2
1324,17,1.0,No treatment,A_r,57.291666666666664,55,55,18,18,17,21,55,55,55,48,55,55,55,55,48,48,46,55,7,7,7,55
1325,17,1.0,No treatment,B_r,3.125,3,3,2,2,0,1,3,3,3,3,3,3,3,3,3,3,2,3,0,0,0,3
1326,17,1.0,No treatment,Fishy,3.125,3,3,1,1,2,2,3,3,3,3,3,3,3,3,3,3,2,3,0,0,0,3
1327,17,1.0,No treatment,UI,3.125,3,3,0,0,0,0,3,3,3,0,3,3,3,3,0,0,1,3,3,3,3,3
1328,17,1.0,No treatment,WT,29.166666666666668,28,28,3,3,15,5,28,28,28,17,28,28,28,28,17,17,22,28,11,11,11,28
1329,17,2.0,Combo,UI,97.91666666666666,94,94,26,26,34,31,94,94,94,74,94,94,94,94,74,74,75,94,20,20,20,94
1330,17,2.0,Combo,WT,2.083333333333333,2,2,0,0,1,0,2,2,2,0,2,2,2,2,0,0,1,2,2,2,2,2
1331,17,2.0,Cycling,Fishy,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1332,17,2.0,Cycling,UI,98.95833333333334,95,95,25,25,35,30,95,95,95,73,95,95,95,95,73,73,75,95,22,22,22,95
1333,17,2.0,Mixing,B_r,2.083333333333333,2,2,1,1,1,0,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2
1334,17,2.0,Mixing,UI,97.91666666666666,94,94,25,25,34,31,94,94,94,74,94,94,94,94,74,74,74,94,20,20,20,94
1335,17,2.0,Mono A,A_r,48.95833333333333,47,47,17,17,16,23,47,47,47,41,47,47,47,47,41,41,39,47,6,6,6,47
1336,17,2.0,Mono A,UI,51.041666666666664,49,49,9,9,19,8,49,49,49,33,49,49,49,49,33,33,37,49,16,16,16,49
1337,17,2.0,Mono B,B_r,35.41666666666667,34,34,14,14,10,15,34,34,34,27,34,34,34,34,27,27,28,34,7,7,7,34
1338,17,2.0,Mono B,UI,64.58333333333334,62,62,12,12,25,16,62,62,62,47,62,62,62,62,47,47,48,62,15,15,15,62
1339,17,2.0,No treatment,A&B,2.083333333333333,2,2,1,1,0,1,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,2
1340,17,2.0,No treatment,AB_r,2.083333333333333,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2
1341,17,2.0,No treatment,A_r,44.79166666666667,43,43,14,14,15,17,43,43,43,39,43,43,43,43,39,39,36,43,4,4,4,43
1342,17,2.0,No treatment,Fishy,6.25,6,6,4,4,0,3,6,6,6,4,6,6,6,6,4,4,5,6,2,2,2,6
1343,17,2.0,No treatment,UI,4.166666666666666,4,4,0,0,0,1,4,4,4,1,4,4,4,4,1,1,2,4,3,3,3,4
1344,17,2.0,No treatment,WT,40.625,39,39,6,6,19,7,39,39,39,26,39,39,39,39,26,26,30,39,13,13,13,39
1345,17,3.0,Combo,UI,98.95833333333334,95,95,25,25,35,31,95,95,95,74,95,95,95,95,74,74,76,95,21,21,21,95
1346,17,3.0,Combo,WT,1.0416666666666665,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1347,17,3.0,Cycling,Fishy,1.0416666666666665,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1348,17,3.0,Cycling,UI,98.95833333333334,95,95,25,25,35,30,95,95,95,73,95,95,95,95,73,73,75,95,22,22,22,95
1349,17,3.0,Mixing,B_r,2.083333333333333,2,2,1,1,1,0,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2
1350,17,3.0,Mixing,UI,97.91666666666666,94,94,25,25,34,31,94,94,94,74,94,94,94,94,74,74,74,94,20,20,20,94
1351,17,3.0,Mono A,A_r,55.208333333333336,53,53,20,20,17,24,53,53,53,47,53,53,53,53,47,47,42,53,6,6,6,53
1352,17,3.0,Mono A,UI,44.79166666666667,43,43,6,6,18,7,43,43,43,27,43,43,43,43,27,27,34,43,16,16,16,43
1353,17,3.0,Mono B,B_r,36.45833333333333,35,35,16,16,9,17,35,35,35,28,35,35,35,35,28,28,28,35,7,7,7,35
1354,17,3.0,Mono B,Fishy,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1355,17,3.0,Mono B,UI,62.5,60,60,10,10,25,14,60,60,60,45,60,60,60,60,45,45,47,60,15,15,15,60
1356,17,3.0,No treatment,A&B,1.0416666666666665,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1357,17,3.0,No treatment,AB_r,1.0416666666666665,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1358,17,3.0,No treatment,A_r,47.91666666666667,46,46,17,17,16,19,46,46,46,42,46,46,46,46,42,42,38,46,4,4,4,46
1359,17,3.0,No treatment,B_r,1.0416666666666665,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1360,17,3.0,No treatment,Fishy,6.25,6,6,4,4,0,3,6,6,6,4,6,6,6,6,4,4,5,6,2,2,2,6
1361,17,3.0,No treatment,UI,4.166666666666666,4,4,0,0,0,1,4,4,4,1,4,4,4,4,1,1,2,4,3,3,3,4
1362,17,3.0,No treatment,WT,38.54166666666667,37,37,4,4,18,6,37,37,37,24,37,37,37,37,24,24,30,37,13,13,13,37
1363,18,0.0,Combo,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1364,18,0.0,Combo,UI,93.75,90,90,19,19,30,0,90,90,90,76,90,90,90,90,76,76,0,90,14,14,14,90
1365,18,0.0,Combo,WT,5.208333333333334,5,5,3,3,1,0,5,5,5,0,5,5,5,5,0,0,0,5,5,5,5,5
1366,18,0.0,Cycling,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1367,18,0.0,Cycling,UI,97.91666666666666,94,94,22,22,31,0,94,94,94,76,94,94,94,94,76,76,0,94,18,18,18,94
1368,18,0.0,Cycling,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1369,18,0.0,Mixing,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1370,18,0.0,Mixing,B_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1371,18,0.0,Mixing,UI,96.875,93,93,22,22,31,0,93,93,93,75,93,93,93,93,75,75,0,93,18,18,18,93
1372,18,0.0,Mixing,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1373,18,0.0,Mono A,AB_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1374,18,0.0,Mono A,A_r,63.541666666666664,61,61,22,22,19,0,61,61,61,55,61,61,61,61,55,55,0,61,6,6,6,61
1375,18,0.0,Mono A,UI,33.33333333333333,32,32,0,0,11,0,32,32,32,20,32,32,32,32,20,20,0,32,12,12,12,32
1376,18,0.0,Mono A,WT,2.083333333333333,2,2,0,0,1,0,2,2,2,0,2,2,2,2,0,0,0,2,2,2,2,2
1377,18,0.0,Mono B,B_r,46.875,45,45,16,16,16,0,45,45,45,39,45,45,45,45,39,39,0,45,6,6,6,45
1378,18,0.0,Mono B,UI,50.0,48,48,6,6,14,0,48,48,48,37,48,48,48,48,37,37,0,48,11,11,11,48
1379,18,0.0,Mono B,WT,3.125,3,3,0,0,1,0,3,3,3,0,3,3,3,3,0,0,0,3,3,3,3,3
1380,18,0.0,No treatment,A&B,2.083333333333333,2,2,0,0,1,0,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,2
1381,18,0.0,No treatment,AB_r,26.041666666666668,25,25,9,9,10,0,25,25,25,23,25,25,25,25,23,23,0,25,2,2,2,25
1382,18,0.0,No treatment,A_r,36.45833333333333,35,35,10,10,10,0,35,35,35,32,35,35,35,35,32,32,0,35,3,3,3,35
1383,18,0.0,No treatment,B_r,4.166666666666666,4,4,0,0,2,0,4,4,4,3,4,4,4,4,3,3,0,4,1,1,1,4
1384,18,0.0,No treatment,Fishy,3.125,3,3,3,3,0,0,3,3,3,2,3,3,3,3,2,2,0,3,1,1,1,3
1385,18,0.0,No treatment,UI,3.125,3,3,0,0,2,0,3,3,3,1,3,3,3,3,1,1,0,3,2,2,2,3
1386,18,0.0,No treatment,WT,25.0,24,24,0,0,6,0,24,24,24,13,24,24,24,24,13,13,0,24,11,11,11,24
1387,18,1.0,Combo,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1388,18,1.0,Combo,UI,95.83333333333334,92,92,21,21,31,0,92,92,92,76,92,92,92,92,76,76,0,92,16,16,16,92
1389,18,1.0,Combo,WT,3.125,3,3,1,1,0,0,3,3,3,0,3,3,3,3,0,0,0,3,3,3,3,3
1390,18,1.0,Cycling,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1391,18,1.0,Cycling,UI,97.91666666666666,94,94,22,22,31,0,94,94,94,76,94,94,94,94,76,76,0,94,18,18,18,94
1392,18,1.0,Cycling,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1393,18,1.0,Mixing,AB_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1394,18,1.0,Mixing,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1395,18,1.0,Mixing,B_r,2.083333333333333,2,2,0,0,1,0,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,2
1396,18,1.0,Mixing,UI,90.625,87,87,21,21,29,0,87,87,87,73,87,87,87,87,73,73,0,87,14,14,14,87
1397,18,1.0,Mixing,WT,5.208333333333334,5,5,1,1,1,0,5,5,5,0,5,5,5,5,0,0,0,5,5,5,5,5
1398,18,1.0,Mono A,AB_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1399,18,1.0,Mono A,A_r,63.541666666666664,61,61,21,21,18,0,61,61,61,54,61,61,61,61,54,54,0,61,7,7,7,61
1400,18,1.0,Mono A,UI,34.375,33,33,1,1,13,0,33,33,33,21,33,33,33,33,21,21,0,33,12,12,12,33
1401,18,1.0,Mono A,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1402,18,1.0,Mono B,B_r,46.875,45,45,15,15,16,0,45,45,45,38,45,45,45,45,38,38,0,45,7,7,7,45
1403,18,1.0,Mono B,Fishy,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1404,18,1.0,Mono B,UI,48.95833333333333,47,47,7,7,14,0,47,47,47,37,47,47,47,47,37,37,0,47,10,10,10,47
1405,18,1.0,Mono B,WT,3.125,3,3,0,0,1,0,3,3,3,0,3,3,3,3,0,0,0,3,3,3,3,3
1406,18,1.0,No treatment,AB_r,34.375,33,33,16,16,9,0,33,33,33,28,33,33,33,33,28,28,0,33,5,5,5,33
1407,18,1.0,No treatment,A_r,28.125,27,27,5,5,11,0,27,27,27,26,27,27,27,27,26,26,0,27,1,1,1,27
1408,18,1.0,No treatment,B_r,5.208333333333334,5,5,0,0,3,0,5,5,5,4,5,5,5,5,4,4,0,5,1,1,1,5
1409,18,1.0,No treatment,Fishy,4.166666666666666,4,4,1,1,0,0,4,4,4,3,4,4,4,4,3,3,0,4,1,1,1,4
1410,18,1.0,No treatment,UI,3.125,3,3,0,0,1,0,3,3,3,0,3,3,3,3,0,0,0,3,3,3,3,3
1411,18,1.0,No treatment,WT,25.0,24,24,0,0,7,0,24,24,24,15,24,24,24,24,15,15,0,24,9,9,9,24
1412,18,2.0,Combo,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1413,18,2.0,Combo,UI,94.79166666666666,91,91,20,20,31,0,91,91,91,76,91,91,91,91,76,76,0,91,15,15,15,91
1414,18,2.0,Combo,WT,4.166666666666666,4,4,2,2,0,0,4,4,4,0,4,4,4,4,0,0,0,4,4,4,4,4
1415,18,2.0,Cycling,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1416,18,2.0,Cycling,UI,97.91666666666666,94,94,21,21,31,0,94,94,94,76,94,94,94,94,76,76,0,94,18,18,18,94
1417,18,2.0,Cycling,WT,1.0416666666666665,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1418,18,2.0,Mixing,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1419,18,2.0,Mixing,Fishy,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1420,18,2.0,Mixing,UI,93.75,90,90,21,21,30,0,90,90,90,75,90,90,90,90,75,75,0,90,15,15,15,90
1421,18,2.0,Mixing,WT,4.166666666666666,4,4,1,1,1,0,4,4,4,0,4,4,4,4,0,0,0,4,4,4,4,4
1422,18,2.0,Mono A,A_r,55.208333333333336,53,53,21,21,19,0,53,53,53,47,53,53,53,53,47,47,0,53,6,6,6,53
1423,18,2.0,Mono A,UI,43.75,42,42,1,1,12,0,42,42,42,29,42,42,42,42,29,29,0,42,13,13,13,42
1424,18,2.0,Mono A,WT,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1425,18,2.0,Mono B,B_r,39.58333333333333,38,38,15,15,13,0,38,38,38,32,38,38,38,38,32,32,0,38,6,6,6,38
1426,18,2.0,Mono B,Fishy,2.083333333333333,2,2,0,0,2,0,2,2,2,1,2,2,2,2,1,1,0,2,1,1,1,2
1427,18,2.0,Mono B,UI,53.125,51,51,7,7,15,0,51,51,51,43,51,51,51,51,43,43,0,51,8,8,8,51
1428,18,2.0,Mono B,WT,5.208333333333334,5,5,0,0,1,0,5,5,5,0,5,5,5,5,0,0,0,5,5,5,5,5
1429,18,2.0,No treatment,AB_r,27.083333333333332,26,26,11,11,8,0,26,26,26,22,26,26,26,26,22,22,0,26,4,4,4,26
1430,18,2.0,No treatment,A_r,34.375,33,33,11,11,11,0,33,33,33,31,33,33,33,33,31,31,0,33,2,2,2,33
1431,18,2.0,No treatment,B_r,5.208333333333334,5,5,0,0,3,0,5,5,5,4,5,5,5,5,4,4,0,5,1,1,1,5
1432,18,2.0,No treatment,UI,4.166666666666666,4,4,0,0,2,0,4,4,4,1,4,4,4,4,1,1,0,4,3,3,3,4
1433,18,2.0,No treatment,WT,29.166666666666668,28,28,0,0,7,0,28,28,28,18,28,28,28,28,18,18,0,28,10,10,10,28
1434,18,3.0,Combo,UI,93.75,90,90,19,19,29,0,90,90,90,76,90,90,90,90,76,76,0,90,14,14,14,90
1435,18,3.0,Combo,WT,6.25,6,6,3,3,2,0,6,6,6,0,6,6,6,6,0,0,0,6,6,6,6,6
1436,18,3.0,Cycling,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1437,18,3.0,Cycling,UI,98.95833333333334,95,95,22,22,31,0,95,95,95,76,95,95,95,95,76,76,0,95,19,19,19,95
1438,18,3.0,Mixing,A_r,1.0416666666666665,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
1439,18,3.0,Mixing,Fishy,1.0416666666666665,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1440,18,3.0,Mixing,UI,93.75,90,90,21,21,31,0,90,90,90,75,90,90,90,90,75,75,0,90,15,15,15,90
1441,18,3.0,Mixing,WT,4.166666666666666,4,4,1,1,0,0,4,4,4,0,4,4,4,4,0,0,0,4,4,4,4,4
1442,18,3.0,Mono A,A_r,59.375,57,57,21,21,19,0,57,57,57,51,57,57,57,57,51,51,0,57,6,6,6,57
1443,18,3.0,Mono A,UI,40.625,39,39,1,1,12,0,39,39,39,25,39,39,39,39,25,25,0,39,14,14,14,39
1444,18,3.0,Mono B,B_r,42.70833333333333,41,41,15,15,16,0,41,41,41,36,41,41,41,41,36,36,0,41,5,5,5,41
1445,18,3.0,Mono B,UI,51.041666666666664,49,49,7,7,13,0,49,49,49,40,49,49,49,49,40,40,0,49,9,9,9,49
1446,18,3.0,Mono B,WT,6.25,6,6,0,0,2,0,6,6,6,0,6,6,6,6,0,0,0,6,6,6,6,6
1447,18,3.0,No treatment,A&B,4.166666666666666,4,4,0,0,1,0,4,4,4,4,4,4,4,4,4,4,0,4,0,0,0,4
1448,18,3.0,No treatment,AB_r,26.041666666666668,25,25,14,14,6,0,25,25,25,22,25,25,25,25,22,22,0,25,3,3,3,25
1449,18,3.0,No treatment,A_r,30.208333333333332,29,29,8,8,11,0,29,29,29,26,29,29,29,29,26,26,0,29,3,3,3,29
1450,18,3.0,No treatment,B_r,5.208333333333334,5,5,0,0,3,0,5,5,5,4,5,5,5,5,4,4,0,5,1,1,1,5
1451,18,3.0,No treatment,Fishy,1.0416666666666665,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
1452,18,3.0,No treatment,UI,4.166666666666666,4,4,0,0,2,0,4,4,4,1,4,4,4,4,1,1,0,4,3,3,3,4
1453,18,3.0,No treatment,WT,29.166666666666668,28,28,0,0,7,0,28,28,28,18,28,28,28,28,18,18,0,28,10,10,10,28
