ID,plate,well,row,col,tip,rep,rwell,transfer_n,turnover_strain,treatment_with,turnover_id,infection_to_well,infection_to_well_id,transfer_from_well_id,transfer_to_well_id,exclude,pheno_str,pheno_num,phenotype,strategy
t7_P5_O15,5,351,O,15,8,0,92,7,,B,,,,t6_P5_O15,t8_P5_O15,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_O16,5,352,O,16,8,2,92,7,,B,,,,t6_P5_O16,t8_P5_O16,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_P15,5,375,P,15,8,1,92,7,,B,,,,t6_P5_P15,t8_P5_P15,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_P16,5,376,P,16,8,3,92,7,,B,,,,t6_P5_P16,t8_P5_P16,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_O17,5,353,O,17,8,0,93,7,,B,,90.0,t8_P5_O11,t6_P5_O17,,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_O18,5,354,O,18,8,2,93,7,,B,,90.0,t8_P5_O12,t6_P5_O18,,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_P17,5,377,P,17,8,1,93,7,,B,,90.0,t8_P5_P11,t6_P5_P17,,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_P18,5,378,P,18,8,3,93,7,,B,,90.0,t8_P5_P12,t6_P5_P18,,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_O19,5,355,O,19,8,0,94,7,,B,,,,t6_P5_O19,,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_O20,5,356,O,20,8,2,94,7,,B,,,,t6_P5_O20,,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_P19,5,379,P,19,8,1,94,7,,B,,,,t6_P5_P19,,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_P20,5,380,P,20,8,3,94,7,,B,,,,t6_P5_P20,,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_O21,5,357,O,21,8,0,95,7,,B,,,,t6_P5_O21,t8_P5_O21,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_O22,5,358,O,22,8,2,95,7,,B,,,,t6_P5_O22,t8_P5_O22,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_P21,5,381,P,21,8,1,95,7,,B,,,,t6_P5_P21,t8_P5_P21,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_P22,5,382,P,22,8,3,95,7,,B,,,,t6_P5_P22,t8_P5_P22,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_O23,5,359,O,23,8,0,96,7,,B,,,,t6_P5_O23,t8_P5_O23,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_O24,5,360,O,24,8,2,96,7,,B,,,,t6_P5_O24,t8_P5_O24,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_P23,5,383,P,23,8,1,96,7,,B,,,,t6_P5_P23,t8_P5_P23,,['0' '0' '0' '0'],0,UI,Cycling
t7_P5_P24,5,384,P,24,8,3,96,7,,B,,,,t6_P5_P24,t8_P5_P24,,['0' '0' '0' '0'],0,UI,Cycling
t7_P6_A1,6,1,A,1,1,0,1,7,,A,,,,t6_P6_A1,t8_P6_A1,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A2,6,2,A,2,1,2,1,7,,A,,,,t6_P6_A2,t8_P6_A2,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B1,6,25,B,1,1,1,1,7,,A,,,,t6_P6_B1,t8_P6_B1,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B2,6,26,B,2,1,3,1,7,,A,,,,t6_P6_B2,t8_P6_B2,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A3,6,3,A,3,1,0,2,7,,A,,45.0,t8_P6_G17,t6_P6_A3,t8_P6_A3,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A4,6,4,A,4,1,2,2,7,,A,,45.0,t8_P6_G18,t6_P6_A4,t8_P6_A4,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B3,6,27,B,3,1,1,2,7,,A,,45.0,t8_P6_H17,t6_P6_B3,t8_P6_B3,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B4,6,28,B,4,1,3,2,7,,A,,45.0,t8_P6_H18,t6_P6_B4,t8_P6_B4,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A5,6,5,A,5,1,0,3,7,,B,,37.0,t8_P6_G1,t6_P6_A5,t8_P6_A5,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A6,6,6,A,6,1,2,3,7,,B,,37.0,t8_P6_G2,t6_P6_A6,t8_P6_A6,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B5,6,29,B,5,1,1,3,7,,B,,37.0,t8_P6_H1,t6_P6_B5,t8_P6_B5,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B6,6,30,B,6,1,3,3,7,,B,,37.0,t8_P6_H2,t6_P6_B6,t8_P6_B6,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A7,6,7,A,7,1,0,4,7,,B,,65.0,t8_P6_K9,t6_P6_A7,t8_P6_A7,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A8,6,8,A,8,1,2,4,7,,B,,65.0,t8_P6_K10,t6_P6_A8,t8_P6_A8,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B7,6,31,B,7,1,1,4,7,,B,,65.0,t8_P6_L9,t6_P6_B7,t8_P6_B7,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B8,6,32,B,8,1,3,4,7,,B,,65.0,t8_P6_L10,t6_P6_B8,t8_P6_B8,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A9,6,9,A,9,1,0,5,7,,A,,,,t6_P6_A9,t8_P6_A9,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A10,6,10,A,10,1,2,5,7,,A,,,,t6_P6_A10,t8_P6_A10,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B9,6,33,B,9,1,1,5,7,,A,,,,t6_P6_B9,t8_P6_B9,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B10,6,34,B,10,1,3,5,7,,A,,,,t6_P6_B10,t8_P6_B10,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A11,6,11,A,11,1,0,6,7,,A,,,,t6_P6_A11,t8_P6_A11,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A12,6,12,A,12,1,2,6,7,,A,,,,t6_P6_A12,t8_P6_A12,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B11,6,35,B,11,1,1,6,7,,A,,,,t6_P6_B11,t8_P6_B11,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B12,6,36,B,12,1,3,6,7,,A,,,,t6_P6_B12,t8_P6_B12,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A13,6,13,A,13,1,0,7,7,,A,,,,t6_P6_A13,t8_P6_A13,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A14,6,14,A,14,1,2,7,7,,A,,,,t6_P6_A14,t8_P6_A14,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B13,6,37,B,13,1,1,7,7,,A,,,,t6_P6_B13,t8_P6_B13,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B14,6,38,B,14,1,3,7,7,,A,,,,t6_P6_B14,t8_P6_B14,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A15,6,15,A,15,1,0,8,7,,A,,78.0,t8_P6_M11,t6_P6_A15,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A16,6,16,A,16,1,2,8,7,,A,,78.0,t8_P6_M12,t6_P6_A16,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B15,6,39,B,15,1,1,8,7,,A,,78.0,t8_P6_N11,t6_P6_B15,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B16,6,40,B,16,1,3,8,7,,A,,78.0,t8_P6_N12,t6_P6_B16,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A17,6,17,A,17,1,0,9,7,,B,,,,t6_P6_A17,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A18,6,18,A,18,1,2,9,7,,B,,,,t6_P6_A18,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B17,6,41,B,17,1,1,9,7,,B,,,,t6_P6_B17,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B18,6,42,B,18,1,3,9,7,,B,,,,t6_P6_B18,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A19,6,19,A,19,1,0,10,7,,A,,82.0,t8_P6_M19,t6_P6_A19,t8_P6_A19,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A20,6,20,A,20,1,2,10,7,,A,,82.0,t8_P6_M20,t6_P6_A20,t8_P6_A20,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B19,6,43,B,19,1,1,10,7,,A,,82.0,t8_P6_N19,t6_P6_B19,t8_P6_B19,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B20,6,44,B,20,1,3,10,7,,A,,82.0,t8_P6_N20,t6_P6_B20,t8_P6_B20,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A21,6,21,A,21,1,0,11,7,,B,,22.0,t8_P6_C19,t6_P6_A21,t8_P6_A21,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A22,6,22,A,22,1,2,11,7,,B,,22.0,t8_P6_C20,t6_P6_A22,t8_P6_A22,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B21,6,45,B,21,1,1,11,7,,B,,22.0,t8_P6_D19,t6_P6_B21,t8_P6_B21,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B22,6,46,B,22,1,3,11,7,,B,,22.0,t8_P6_D20,t6_P6_B22,t8_P6_B22,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A23,6,23,A,23,1,0,12,7,,B,,,,t6_P6_A23,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_A24,6,24,A,24,1,2,12,7,,B,,,,t6_P6_A24,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B23,6,47,B,23,1,1,12,7,,B,,,,t6_P6_B23,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_B24,6,48,B,24,1,3,12,7,,B,,,,t6_P6_B24,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C1,6,49,C,1,2,0,13,7,,A,,,,t6_P6_C1,t8_P6_C1,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C2,6,50,C,2,2,2,13,7,,A,,,,t6_P6_C2,t8_P6_C2,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D1,6,73,D,1,2,1,13,7,,A,,,,t6_P6_D1,t8_P6_D1,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D2,6,74,D,2,2,3,13,7,,A,,,,t6_P6_D2,t8_P6_D2,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C3,6,51,C,3,2,0,14,7,,B,,82.0,t8_P6_M19,t6_P6_C3,t8_P6_C3,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C4,6,52,C,4,2,2,14,7,,B,,82.0,t8_P6_M20,t6_P6_C4,t8_P6_C4,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D3,6,75,D,3,2,1,14,7,,B,,82.0,t8_P6_N19,t6_P6_D3,t8_P6_D3,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D4,6,76,D,4,2,3,14,7,,B,,82.0,t8_P6_N20,t6_P6_D4,t8_P6_D4,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C5,6,53,C,5,2,0,15,7,,A,,,,t6_P6_C5,t8_P6_C5,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C6,6,54,C,6,2,2,15,7,,A,,,,t6_P6_C6,t8_P6_C6,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D5,6,77,D,5,2,1,15,7,,A,,,,t6_P6_D5,t8_P6_D5,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D6,6,78,D,6,2,3,15,7,,A,,,,t6_P6_D6,t8_P6_D6,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C7,6,55,C,7,2,0,16,7,,A,,,,t6_P6_C7,t8_P6_C7,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C8,6,56,C,8,2,2,16,7,,A,,,,t6_P6_C8,t8_P6_C8,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D7,6,79,D,7,2,1,16,7,,A,,,,t6_P6_D7,t8_P6_D7,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D8,6,80,D,8,2,3,16,7,,A,,,,t6_P6_D8,t8_P6_D8,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C9,6,57,C,9,2,0,17,7,,B,,91.0,t8_P6_O13,t6_P6_C9,t8_P6_C9,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C10,6,58,C,10,2,2,17,7,,B,,91.0,t8_P6_O14,t6_P6_C10,t8_P6_C10,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D9,6,81,D,9,2,1,17,7,,B,,91.0,t8_P6_P13,t6_P6_D9,t8_P6_D9,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D10,6,82,D,10,2,3,17,7,,B,,91.0,t8_P6_P14,t6_P6_D10,t8_P6_D10,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C11,6,59,C,11,2,0,18,7,,A,,,,t6_P6_C11,t8_P6_C11,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C12,6,60,C,12,2,2,18,7,,A,,,,t6_P6_C12,t8_P6_C12,,['0' '1' '0' '1'],5,A_r,Mixing
t7_P6_D11,6,83,D,11,2,1,18,7,,A,,,,t6_P6_D11,t8_P6_D11,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D12,6,84,D,12,2,3,18,7,,A,,,,t6_P6_D12,t8_P6_D12,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C13,6,61,C,13,2,0,19,7,,B,,77.0,t8_P6_M9,t6_P6_C13,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C14,6,62,C,14,2,2,19,7,,B,,77.0,t8_P6_M10,t6_P6_C14,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D13,6,85,D,13,2,1,19,7,,B,,77.0,t8_P6_N9,t6_P6_D13,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D14,6,86,D,14,2,3,19,7,,B,,77.0,t8_P6_N10,t6_P6_D14,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C15,6,63,C,15,2,0,20,7,,B,,,,t6_P6_C15,t8_P6_C15,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C16,6,64,C,16,2,2,20,7,,B,,,,t6_P6_C16,t8_P6_C16,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D15,6,87,D,15,2,1,20,7,,B,,,,t6_P6_D15,t8_P6_D15,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D16,6,88,D,16,2,3,20,7,,B,,,,t6_P6_D16,t8_P6_D16,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C17,6,65,C,17,2,0,21,7,,B,,30.0,t8_P6_E11,t6_P6_C17,t8_P6_C17,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C18,6,66,C,18,2,2,21,7,,B,,30.0,t8_P6_E12,t6_P6_C18,t8_P6_C18,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D17,6,89,D,17,2,1,21,7,,B,,30.0,t8_P6_F11,t6_P6_D17,t8_P6_D17,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D18,6,90,D,18,2,3,21,7,,B,,30.0,t8_P6_F12,t6_P6_D18,t8_P6_D18,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C19,6,67,C,19,2,0,22,7,,A,,,,t6_P6_C19,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C20,6,68,C,20,2,2,22,7,,A,,,,t6_P6_C20,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D19,6,91,D,19,2,1,22,7,,A,,,,t6_P6_D19,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D20,6,92,D,20,2,3,22,7,,A,,,,t6_P6_D20,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C21,6,69,C,21,2,0,23,7,,B,,,,t6_P6_C21,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C22,6,70,C,22,2,2,23,7,,B,,,,t6_P6_C22,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D21,6,93,D,21,2,1,23,7,,B,,,,t6_P6_D21,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_D22,6,94,D,22,2,3,23,7,,B,,,,t6_P6_D22,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_C23,6,71,C,23,2,0,24,7,,A,,74.0,t8_P6_M3,t6_P6_C23,t8_P6_C23,,['0' '1' '0' '1'],5,A_r,Mixing
t7_P6_C24,6,72,C,24,2,2,24,7,,A,,74.0,t8_P6_M4,t6_P6_C24,t8_P6_C24,,['0' '1' '0' '1'],5,A_r,Mixing
t7_P6_D23,6,95,D,23,2,1,24,7,,A,,74.0,t8_P6_N3,t6_P6_D23,t8_P6_D23,,['0' '1' '0' '1'],5,A_r,Mixing
t7_P6_D24,6,96,D,24,2,3,24,7,,A,,74.0,t8_P6_N4,t6_P6_D24,t8_P6_D24,,['0' '1' '0' '1'],5,A_r,Mixing
t7_P6_E1,6,97,E,1,3,0,25,7,UI,A,t7_S_A9,,,,t8_P6_E1,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E2,6,98,E,2,3,2,25,7,UI,A,t7_S_A10,,,,t8_P6_E2,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F1,6,121,F,1,3,1,25,7,UI,A,t7_S_B9,,,,t8_P6_F1,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F2,6,122,F,2,3,3,25,7,UI,A,t7_S_B10,,,,t8_P6_F2,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E3,6,99,E,3,3,0,26,7,,A,,,,t6_P6_E3,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E4,6,100,E,4,3,2,26,7,,A,,,,t6_P6_E4,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F3,6,123,F,3,3,1,26,7,,A,,,,t6_P6_F3,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F4,6,124,F,4,3,3,26,7,,A,,,,t6_P6_F4,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E5,6,101,E,5,3,0,27,7,,A,,,,t6_P6_E5,t8_P6_E5,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E6,6,102,E,6,3,2,27,7,,A,,,,t6_P6_E6,t8_P6_E6,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F5,6,125,F,5,3,1,27,7,,A,,,,t6_P6_F5,t8_P6_F5,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F6,6,126,F,6,3,3,27,7,,A,,,,t6_P6_F6,t8_P6_F6,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E7,6,103,E,7,3,0,28,7,,B,,,,t6_P6_E7,t8_P6_E7,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E8,6,104,E,8,3,2,28,7,,B,,,,t6_P6_E8,t8_P6_E8,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F7,6,127,F,7,3,1,28,7,,B,,,,t6_P6_F7,t8_P6_F7,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F8,6,128,F,8,3,3,28,7,,B,,,,t6_P6_F8,t8_P6_F8,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E9,6,105,E,9,3,0,29,7,,B,,18.0,t8_P6_C11,t6_P6_E9,t8_P6_E9,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E10,6,106,E,10,3,2,29,7,,B,,18.0,t8_P6_C12,t6_P6_E10,t8_P6_E10,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F9,6,129,F,9,3,1,29,7,,B,,18.0,t8_P6_D11,t6_P6_F9,t8_P6_F9,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F10,6,130,F,10,3,3,29,7,,B,,18.0,t8_P6_D12,t6_P6_F10,t8_P6_F10,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E11,6,107,E,11,3,0,30,7,,B,,,,t6_P6_E11,t8_P6_E11,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E12,6,108,E,12,3,2,30,7,,B,,,,t6_P6_E12,t8_P6_E12,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F11,6,131,F,11,3,1,30,7,,B,,,,t6_P6_F11,t8_P6_F11,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F12,6,132,F,12,3,3,30,7,,B,,,,t6_P6_F12,t8_P6_F12,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E13,6,109,E,13,3,0,31,7,wt,A,t7_S_A7,,,,t8_P6_E13,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E14,6,110,E,14,3,2,31,7,wt,A,t7_S_A8,,,,t8_P6_E14,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F13,6,133,F,13,3,1,31,7,wt,A,t7_S_B7,,,,t8_P6_F13,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F14,6,134,F,14,3,3,31,7,wt,A,t7_S_B8,,,,t8_P6_F14,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E15,6,111,E,15,3,0,32,7,,A,,,,t6_P6_E15,t8_P6_E15,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E16,6,112,E,16,3,2,32,7,,A,,,,t6_P6_E16,t8_P6_E16,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F15,6,135,F,15,3,1,32,7,,A,,,,t6_P6_F15,t8_P6_F15,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F16,6,136,F,16,3,3,32,7,,A,,,,t6_P6_F16,t8_P6_F16,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E17,6,113,E,17,3,0,33,7,,B,,,,t6_P6_E17,t8_P6_E17,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E18,6,114,E,18,3,2,33,7,,B,,,,t6_P6_E18,t8_P6_E18,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F17,6,137,F,17,3,1,33,7,,B,,,,t6_P6_F17,t8_P6_F17,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F18,6,138,F,18,3,3,33,7,,B,,,,t6_P6_F18,t8_P6_F18,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E19,6,115,E,19,3,0,34,7,,A,,,,t6_P6_E19,t8_P6_E19,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E20,6,116,E,20,3,2,34,7,,A,,,,t6_P6_E20,t8_P6_E20,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F19,6,139,F,19,3,1,34,7,,A,,,,t6_P6_F19,t8_P6_F19,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F20,6,140,F,20,3,3,34,7,,A,,,,t6_P6_F20,t8_P6_F20,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E21,6,117,E,21,3,0,35,7,wt,A,t7_S_A7,,,,t8_P6_E21,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E22,6,118,E,22,3,2,35,7,wt,A,t7_S_A8,,,,t8_P6_E22,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F21,6,141,F,21,3,1,35,7,wt,A,t7_S_B7,,,,t8_P6_F21,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F22,6,142,F,22,3,3,35,7,wt,A,t7_S_B8,,,,t8_P6_F22,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E23,6,119,E,23,3,0,36,7,,A,,35.0,t8_P6_E21,t6_P6_E23,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_E24,6,120,E,24,3,2,36,7,,A,,35.0,t8_P6_E22,t6_P6_E24,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F23,6,143,F,23,3,1,36,7,,A,,35.0,t8_P6_F21,t6_P6_F23,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_F24,6,144,F,24,3,3,36,7,,A,,35.0,t8_P6_F22,t6_P6_F24,,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_G1,6,145,G,1,4,0,37,7,,A,,,,t6_P6_G1,t8_P6_G1,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_G2,6,146,G,2,4,2,37,7,,A,,,,t6_P6_G2,t8_P6_G2,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_H1,6,169,H,1,4,1,37,7,,A,,,,t6_P6_H1,t8_P6_H1,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_H2,6,170,H,2,4,3,37,7,,A,,,,t6_P6_H2,t8_P6_H2,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_G3,6,147,G,3,4,0,38,7,A_r,A,t7_S_A3,69.0,t8_P6_K17,,t8_P6_G3,,['0' '1' '0' '1'],5,A_r,Mixing
t7_P6_G4,6,148,G,4,4,2,38,7,A_r,A,t7_S_A4,69.0,t8_P6_K18,,t8_P6_G4,,['0' '1' '0' '1'],5,A_r,Mixing
t7_P6_H3,6,171,H,3,4,1,38,7,A_r,A,t7_S_B3,69.0,t8_P6_L17,,t8_P6_H3,,['0' '1' '0' '1'],5,A_r,Mixing
t7_P6_H4,6,172,H,4,4,3,38,7,A_r,A,t7_S_B4,69.0,t8_P6_L18,,t8_P6_H4,,['0' '1' '0' '1'],5,A_r,Mixing
t7_P6_G5,6,149,G,5,4,0,39,7,,A,,,,t6_P6_G5,t8_P6_G5,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_G6,6,150,G,6,4,2,39,7,,A,,,,t6_P6_G6,t8_P6_G6,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_H5,6,173,H,5,4,1,39,7,,A,,,,t6_P6_H5,t8_P6_H5,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_H6,6,174,H,6,4,3,39,7,,A,,,,t6_P6_H6,t8_P6_H6,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_G7,6,151,G,7,4,0,40,7,,A,,,,t6_P6_G7,t8_P6_G7,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_G8,6,152,G,8,4,2,40,7,,A,,,,t6_P6_G8,t8_P6_G8,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_H7,6,175,H,7,4,1,40,7,,A,,,,t6_P6_H7,t8_P6_H7,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_H8,6,176,H,8,4,3,40,7,,A,,,,t6_P6_H8,t8_P6_H8,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_G9,6,153,G,9,4,0,41,7,,B,,39.0,t8_P6_G5,t6_P6_G9,t8_P6_G9,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_G10,6,154,G,10,4,2,41,7,,B,,39.0,t8_P6_G6,t6_P6_G10,t8_P6_G10,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_H9,6,177,H,9,4,1,41,7,,B,,39.0,t8_P6_H5,t6_P6_H9,t8_P6_H9,,['0' '0' '0' '0'],0,UI,Mixing
t7_P6_H10,6,178,H,10,4,3,41,7,,B,,39.0,t8_P6_H6,t6_P6_H10,t8_P6_H10,,['0' '0' '0' '0'],0,UI,Mixing
